category_url,category_url_clean,page,handle,name,app_url,icon_url,rating,review_count,has_free_plan_text,pricing_text,short_description,built_for_shopify,is_ad,scraped_at
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,edrone,"edrone: Email, SMS & WhatsApp",https://apps.shopify.com/edrone,https://cdn.shopify.com/app-store/listing_images/52d2616c25402b996acd221ff8249954/icon/CLb87bfS4IUDEAE=.jpeg,4.9,32,True,Free plan available,CRM and Marketing Automation built for e-commerce with AI,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,renderku,RenderKu: Email Templates,https://apps.shopify.com/renderku,https://cdn.shopify.com/app-store/listing_images/82ce46a232f9da76ae0de398fc8f203a/icon/CO6JuOqBh4EDEAE=.png,5.0,10,True,Free plan available,"Customize emails. No store access, no risk to your data.",False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,mailerlite-email-automation,MailerLite Email Automation,https://apps.shopify.com/mailerlite-email-automation,https://cdn.shopify.com/app-store/listing_images/753bdab82e2346281cba03f5b18d82f1/icon/COrwodbNtvcCEAE=.png,2.6,30,True,Free plan available,Boost loyalty and sales with intuitive email marketing tools,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,claspo,Claspo: Pop Up Email Discount,https://apps.shopify.com/claspo,https://cdn.shopify.com/app-store/listing_images/6cda97ae338998e0d2f8e51325d0f60b/icon/CN_A5tulpfoCEAE=.png,4.9,36,False,Free trial available,"Pop Up Newsletter, Spin wheel, Quiz, Exit intent, Countdown",False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,themarketer-com,theMarketer: Email marketing,https://apps.shopify.com/themarketer-com,https://cdn.shopify.com/app-store/listing_images/14736861242811dc98c8d7e6d5dd1287/icon/CIKt_MqW1IADEAE=.jpeg,5.0,12,False,Free to install,Drive sales with email marketing and loyalty programs,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,mergn,"Mergn: Email, SMS & WhatsApp",https://apps.shopify.com/mergn,https://cdn.shopify.com/app-store/listing_images/d5d6eb7bae4e0fbde33a6f27347d136d/icon/CLychd32qIcDEAE=.png,5.0,19,False,Free,"Drive Retention via Email, WhatsApp, SMS & Push Notification",False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,yozo-ai-catalog,"Yozo AI: Email, SMS & WA Agent",https://apps.shopify.com/yozo-ai-catalog,https://cdn.shopify.com/app-store/listing_images/147e80288d2e516dfa4803cf7d952d4d/icon/COfE4uOphY4DEAE=.jpeg,4.9,15,False,Free,"Create campaigns & flows with Email, SMS & WA with AI",False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,flashyapp-marketing-automation,Flashy: Email Marketing & SMS,https://apps.shopify.com/flashyapp-marketing-automation,https://cdn.shopify.com/app-store/listing_images/372dbfce35571e26aba38e41b47c5a0c/icon/CJXqis70lu8CEAE=.png,5.0,19,False,From $40/month,All-In-One Marketing Automation Platform for eCommerce,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,back-in-stock-alert-engine,Back In Stock! Alert Engine,https://apps.shopify.com/back-in-stock-alert-engine,https://cdn.shopify.com/app-store/listing_images/ec2385a43f746a6b74257704de94ff9a/icon/CMCbxbSVno8DEAE=.jpeg,4.7,17,False,Free,Notify me! with back in stock alert & Restock alert on Email,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,emailskit,EmailsKit,https://apps.shopify.com/emailskit,https://cdn.shopify.com/app-store/listing_images/3ad6b242d5533bfd5765ae4a55833005/icon/CNbq1a_46IsDEAE=.png,5.0,12,True,Free plan available,Upsell inside order emails. No code needed.,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,eltie-ai,Eltie AI,https://apps.shopify.com/eltie-ai,https://cdn.shopify.com/app-store/listing_images/d7e76d6c4a6725b67d49b7bf68bfac8c/icon/CJ6loJapro0DEAE=.PNG,5.0,4,False,$0.01/month,Generate email campaigns and calendars using AI in minutes,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,automizely-messages,"AfterShip Email Marketing,SMS",https://apps.shopify.com/automizely-messages,https://cdn.shopify.com/app-store/listing_images/b8bc9d365792ea16185361099864182c/icon/COb3zP2Pwv4CEAE=.png,4.8,1982,True,Free plan available,Email & SMS automation tools that convert more customers,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,smartpush,"SmartPush: Email, SMS, Pop‑up",https://apps.shopify.com/smartpush,https://cdn.shopify.com/app-store/listing_images/a24761bb2d605d1d2a9ef3a5c4171000/icon/CNL3u9XG_v0CEAE=.png,4.4,11,True,Free plan available,"Easy to use email marketing, SMS, pop-ups, and abandoned carts",False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,getsitecontrol,GSC Email Marketing + Pop ups,https://apps.shopify.com/getsitecontrol,https://cdn.shopify.com/app-store/listing_images/834ed0c998efcf085708f32c19f75de1/icon/CPuoqq6425MDEAE=.png,4.8,57,True,Free plan available,"Email marketing with newsletter, pop ups & automated workflows",False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,bik-marketing,"BIK Instagram, Whatsapp, Email",https://apps.shopify.com/bik-marketing,https://cdn.shopify.com/app-store/listing_images/fd2efccb28f54a4cd194e550196e5f7a/icon/CNPg2bzwt_oCEAE=.png,4.8,129,False,Free to install,"Deploy AI on Instagram, WhatsApp, Email & SMS to boost sales.",False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,dotdigital,Dotdigital CXDP,https://apps.shopify.com/dotdigital,https://cdn.shopify.com/app-store/listing_images/4d9950148caccfd90fabe5611a597e2f/icon/CMiT5aX0lu8CEAE=.png,4.5,22,False,Free to install,"Engage customers with targeted, automated campaigns.",False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,kindly-payment-reminder,Kindly: Payment Reminder Pro,https://apps.shopify.com/kindly-payment-reminder,https://cdn.shopify.com/app-store/listing_images/d7314b8c22040b1faeae59af75ba322a/icon/CMurwdKyppADEAE=.png,5.0,26,False,Free trial available,Payment reminders via email & SMS - orders & draft orders.,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,email-templates,Orderly Emails ‑ Templates App,https://apps.shopify.com/email-templates,https://cdn.shopify.com/app-store/listing_images/9a4ab4124010c6e99dbc8262a0ed9a61/icon/CNH1n6Tlt_sCEAE=.png,3.6,710,False,Free to install,Customizable email templates: boost your brand and marketing,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,drop-a-hint-v2,Drop Hint 2.0 SMS Email Postal,https://apps.shopify.com/drop-a-hint-v2,https://cdn.shopify.com/app-store/listing_images/373e079a2357b46611f0a85304ec8f76/icon/CJ-r2pumyY0DEAE=.png,4.5,98,False,Free to install,Turn gift hints into sales and generate more revenue with ease,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,2,retentics,Retentics: Repeat Order AI,https://apps.shopify.com/retentics,https://cdn.shopify.com/app-store/listing_images/40c7af40ec711637df91d4810acd063e/icon/CJmV_Nf7i4MDEAE=.png,5.0,19,False,Free trial available,Boost email revenue w/ smart recs & timing. Klaviyo compatible,False,False,2026-05-03T01:50:12.002448Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,insyra,Fidras,https://apps.shopify.com/insyra,https://cdn.shopify.com/app-store/listing_images/a73033d389dd859964411a08e7cb5e84/icon/COuPyb7p1ZEDEAE=.png,5.0,1,False,Free,"Understand customer behavior with analytics, segmentation, and",False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,i-wishlist,Mst: Wishlist + Marketing flow,https://apps.shopify.com/i-wishlist,https://cdn.shopify.com/app-store/listing_images/34ae0275ebf361b3f6135ce614b37b6e/icon/CKXswvb13_0CEAE=.jpeg,4.7,156,False,Free trial available,Allow customers to create and manage multiple wish lists.,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,kangaroo-rewards,Kangaroo: Loyalty and Rewards,https://apps.shopify.com/kangaroo-rewards,https://cdn.shopify.com/app-store/listing_images/b82a5539dead430255a065cec772d528/icon/CKengPfao-8CEAE=.png,4.8,52,False,$199/month,"Build customer loyalty with rewards, offers, VIP tiers & more",False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,metorik,Metorik: Analytics & Reports,https://apps.shopify.com/metorik,https://cdn.shopify.com/app-store/listing_images/f8077cd1cb9611bbeee600f38c802abc/icon/CMq7le2it5MDEAE=.png,5.0,46,False,Free trial available,"Sync Costs, see true Profit. Reporting Dashboard with Exports",False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,happy-birthday-marketing,Happy Birthday Marketing,https://apps.shopify.com/happy-birthday-marketing,https://cdn.shopify.com/app-store/listing_images/7cca900c1c0b661c912bff6212932f4e/icon/CJyXjoLv2vgCEAE=.png,4.7,26,True,Free plan available,Offer birthday discounts + boost revenue with email marketing!,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,datarize-public,Datarize : CRM made so easy,https://apps.shopify.com/datarize-public,https://cdn.shopify.com/app-store/listing_images/47014ddd0891388752cd06390519d889/icon/CNbgirqe14IDEAE=.png,5.0,11,False,Free trial available,Grow sales with popups & emails driven by full-funnel insights,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,constant-contact-2,Constant Contact: Email & SMS,https://apps.shopify.com/constant-contact-2,https://cdn.shopify.com/app-store/listing_images/bdba80658094705346b6cc913c731bc9/icon/CI2QvePQqPkCEAE=.png,3.1,23,False,Free trial available,"Email marketing, SMS, and automation tools to boost sales.",False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,bayengage,"BayEngage Email Marketing, SMS",https://apps.shopify.com/bayengage,https://cdn.shopify.com/app-store/listing_images/e906d4c6fbd523de88c3c23ea8a8f0a5/icon/CMTJpt_0lu8CEAE=.jpg,4.9,61,True,Free plan available,Recover abandoned carts and send personalized email campaigns,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,cartsee,CartSee,https://apps.shopify.com/cartsee,https://cdn.shopify.com/app-store/listing_images/c3daeddf430d0454de2b99859fb5b8ce/icon/CKKXg8Gf0PsCEAE=.jpeg,5.0,4,False,Free to install,"Increase sales through email marketing, SMS and Pop-ups",False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,reorder-reminder-pro,Reorder Reminder Pro,https://apps.shopify.com/reorder-reminder-pro,https://cdn.shopify.com/app-store/listing_images/ff8383f7adfb90290caa96dd1bfc9994/icon/CIygjKm5kI0DEAE=.png,4.7,4,True,Free plan available,Automated reorder emails sent before your customers run out,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,smartrmail,SmartrMail Email & SMS,https://apps.shopify.com/smartrmail,https://cdn.shopify.com/app-store/listing_images/812db834a7592c4a40768cf6bbeddefc/icon/CPy7gJKi45EDEAE=.png,4.7,292,False,Free to install,Automate Email & SMS flows. AI newsletters in seconds. Expert,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,mailchimp-forms,Mailchimp Forms: Capture Leads,https://apps.shopify.com/mailchimp-forms,https://cdn.shopify.com/app-store/listing_images/3fc6d6e0f301a340511d18bbb42cbf4d/icon/CN_urtzy2_oCEAE=.png,4.3,283,True,Free plan available,Grow your Mailchimp list with exit intent popups and coupons,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,watchlist,Swym Back in Stock Alerts,https://apps.shopify.com/watchlist,https://cdn.shopify.com/app-store/listing_images/9905a4c8f22cb4a3b0c32af55a58ec21/icon/CMuIhZLGx_MCEAE=.jpeg,4.8,441,False,Free trial available,Recover lost sales due to stock-outs with auto restock alerts,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,fosterflow,FosterFlow Email Marketing ,https://apps.shopify.com/fosterflow,https://cdn.shopify.com/app-store/listing_images/09c0abf405728e56d4b5d2bf5ae5abd9/icon/CO6t36-NuY0DEAE=.png,5.0,2,True,Free plan available,"Email automation: cart recovery, drip campaigns, win-back flow",False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,tinyalbert,tinyAlbert; AI Email Marketing,https://apps.shopify.com/tinyalbert,https://cdn.shopify.com/app-store/listing_images/083d864162c1a85609560da1422efb8e/icon/CKfo7MbIr4IDEAE=.png,4.5,69,False,Free trial available,"AI email campaign manager: plan, write, and send automatically",False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,joy-wishlist,Joy Wishlist app,https://apps.shopify.com/joy-wishlist,https://cdn.shopify.com/app-store/listing_images/ec4706c5175361a85e4ce282d838d8ef/icon/CMPIroyC1pEDEAE=.png,5.0,4,False,Free,Create and manage personal wishlists - Easily add to cart,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,flowsend,FlowSend ‑ Flow Mail App,https://apps.shopify.com/flowsend,https://cdn.shopify.com/app-store/listing_images/cb0ff14e97e9369a298cfe5f8ee5fe3d/icon/CMjQn9zzlJMDEAE=.png,,,,,Free plan available,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,mailpass,MailPass: Easy Email Marketing,https://apps.shopify.com/mailpass,https://cdn.shopify.com/app-store/listing_images/128f2d8b17e0556d68ae48bf22143d72/icon/CNikqYG10IIDEAE=.png,4.7,8,False,Free to install,Transform Lost Carts into Sales with Smart subscriber analysis,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,one,"ONE: AI, Pop Up, SMS Marketing",https://apps.shopify.com/one,https://cdn.shopify.com/app-store/listing_images/5bdeb0a5ba2b3641097f008a67cc23eb/icon/CN_DqYjGq_UCEAE=.png,4.8,965,True,Free plan available,"Grow sales with AI email marketing, SMS, spin wheel and upsell",False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,tiny,tinyEmail; Email Marketing,https://apps.shopify.com/tiny,https://cdn.shopify.com/app-store/listing_images/b2fbce3dc015f889e06b0e2bedfd9e4f/icon/CIOE8trf-_QCEAE=.png,4.1,76,False,Free,Easy Email Marketing for Your E-Commerce Store!,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,woohoo,WooHoo – Spin Popups Email SMS,https://apps.shopify.com/woohoo,https://cdn.shopify.com/app-store/listing_images/48960e9db0ec3b82fdcc43a9da970299/icon/CIf5ktCn-f0CEAE=.jpeg,4.7,192,True,Free plan available,Grow your marketing list with Spin to win popups.,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,sendpulse-email-sms-pop-ups,"SendPulse Email, SMS & Pop‑ups",https://apps.shopify.com/sendpulse-email-sms-pop-ups,https://cdn.shopify.com/app-store/listing_images/a39388f955846c10776b7acefe50909c/icon/CLWXmbOB_P4CEAE=.png,4.5,4,False,Free to install,"Send emails, SMS, and more. Grow your list with pop-ups.",False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,listrak,"Listrak: Email, SMS & Identity",https://apps.shopify.com/listrak,https://cdn.shopify.com/app-store/listing_images/9d253c84891843b9fd8b89217b71564b/icon/COmi38_264wDEAE=.png,5.0,23,False,Free to install,Accelerate growth and dramatically increase revenue,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,3,marsello,"Marsello: Loyalty, Email, SMS",https://apps.shopify.com/marsello,https://cdn.shopify.com/app-store/listing_images/01610b7070e1a444e4229cbef477e025/icon/CMevhZDaj4cDEAE=.png,4.2,155,False,Free trial available,Build customer loyalty with a points-based loyalty program.,False,False,2026-05-03T01:50:13.325425Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,4,cod-call-whatsapp-email,COD PRO ‑ OTPs & AI Marketing,https://apps.shopify.com/cod-call-whatsapp-email,https://cdn.shopify.com/app-store/listing_images/28abf7bee0829c86c3ea0bda91aa03c8/icon/CL6h-7zcyoADEAE=.png,,,,,Free to install,False,False,2026-05-03T01:50:14.521401Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,4,getresponse-official,GetResponse,https://apps.shopify.com/getresponse-official,https://cdn.shopify.com/app-store/listing_images/220c66589a9d0d6b9d5165fd250b299d/icon/CIjoiNLVtvcCEAE=.png,4.0,3,False,Free trial available,Maximize revenue with advanced email and marketing automation,False,False,2026-05-03T01:50:14.521401Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,4,rd-station,RD Station Marketing,https://apps.shopify.com/rd-station,https://cdn.shopify.com/app-store/listing_images/75c0e0ca6987521b5d0d6f504b44b122/icon/CKW8tNC_r4ADEAE=.jpeg,5.0,1,False,Free to install,Sell ​​more with RD Station: multichannel marketing strategy,False,False,2026-05-03T01:50:14.521401Z
https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all?surface_detail=marketing-and-conversion-marketing-email-marketing&surface_inter_position=2&surface_type=category&surface_version=redesign,https://apps.shopify.com/categories/marketing-and-conversion-marketing-email-marketing/all,4,freshworks-crm,Freshmarketer: Email & SMS,https://apps.shopify.com/freshworks-crm,https://cdn.shopify.com/app-store/listing_images/7172b0c33b72590b47b8d76d955ccb23/icon/CKaxiPeCqvYCEAE=.png,4.6,18,True,Free plan available,Multichannel marketing campaigns and customer journeys,False,False,2026-05-03T01:50:14.521401Z
